# time   #sound   #sound-evelope   #vS-envelope
20.969375 44.000000 378.166632 379.000257
20.969396 48.000000 378.166625 379.000248
20.969417 50.000000 378.166613 379.000233
20.969438 46.000000 378.166595 379.000213
20.969458 39.000000 378.166571 379.000188
20.969479 34.000000 378.166542 379.000156
20.969500 33.000000 378.166505 379.000117
20.969521 34.000000 378.166463 379.000073
20.969542 34.000000 378.166414 379.000023
20.969562 33.000000 378.166359 378.999967
20.969583 31.000000 378.166298 378.999906
20.969604 29.000000 378.166233 378.999840
20.969625 29.000000 378.166162 378.999769
20.969646 27.000000 378.166089 378.999696
20.969667 23.000000 378.166012 378.999621
20.969687 20.000000 378.165933 378.999544
20.969708 17.000000 378.165854 378.999468
20.969729 17.000000 378.165776 378.999393
20.969750 16.000000 378.165701 378.999321
20.969771 11.000000 378.165629 378.999254
20.969792 3.000000 378.165563 378.999193
20.969812 -1.000000 378.165505 378.999140
20.969833 0.000000 378.165456 378.999097
20.969854 2.000000 378.165418 378.999066
20.969875 1.000000 378.165394 378.999049
20.969896 -2.000000 378.165384 378.999047
20.969917 -7.000000 378.165391 378.999062
20.969938 -13.000000 378.165416 378.999095
20.969958 -17.000000 378.165461 378.999148
20.969979 -19.000000 378.165527 378.999222
20.970000 -15.000000 378.165615 378.999318
20.970021 -9.000000 378.165725 378.999436
20.970042 -5.000000 378.165859 378.999577
20.970063 -8.000000 378.166016 378.999740
20.970083 -15.000000 378.166196 378.999925
20.970104 -19.000000 378.166398 379.000131
20.970125 -19.000000 378.166620 379.000356
20.970146 -13.000000 378.166862 379.000598
20.970167 -5.000000 378.167119 379.000855
20.970188 1.000000 378.167390 379.001124
20.970208 4.000000 378.167672 379.001401
20.970229 4.000000 378.167959 379.001681
20.970250 6.000000 378.168248 379.001961
20.970271 9.000000 378.168533 379.002235
20.970292 14.000000 378.168809 379.002497
20.970312 19.000000 378.169070 379.002742
20.970333 24.000000 378.169310 379.002964
20.970354 28.000000 378.169522 379.003155
20.970375 29.000000 378.169700 379.003310
20.970396 25.000000 378.169836 379.003421
20.970417 23.000000 378.169924 379.003482
20.970437 27.000000 378.169957 379.003487
20.970458 35.000000 378.169929 379.003430
20.970479 45.000000 378.169834 379.003305
20.970500 51.000000 378.169667 379.003107
20.970521 53.000000 378.169422 379.002833
20.970542 52.000000 378.169096 379.002479
20.970562 48.000000 378.168688 379.002043
20.970583 47.000000 378.168194 379.001524
20.970604 46.000000 378.167615 379.000923
20.970625 48.000000 378.166953 379.000242
20.970646 50.000000 378.166211 378.999486
20.970667 53.000000 378.165394 378.998659
20.970688 55.000000 378.164508 378.997769
20.970708 54.000000 378.163562 378.996826
20.970729 51.000000 378.162568 378.995841
20.970750 49.000000 378.161537 378.994827
20.970771 48.000000 378.160485 378.993800
20.970792 49.000000 378.159428 378.992776
20.970813 51.000000 378.158385 378.991775
20.970833 53.000000 378.157376 378.990817
20.970854 61.000000 378.156423 378.989924
20.970875 68.000000 378.155549 378.989118
20.970896 69.000000 378.154777 378.988423
20.970917 63.000000 378.154133 378.987863
20.970938 57.000000 378.153642 378.987464
20.970958 60.000000 378.153328 378.987248
20.970979 69.000000 378.153216 378.987239
20.971000 75.000000 378.153329 378.987459
20.971021 75.000000 378.153689 378.987928
20.971042 68.000000 378.154314 378.988664
20.971062 62.000000 378.155223 378.989681
20.971083 58.000000 378.156428 378.990991
20.971104 56.000000 378.157938 378.992601
20.971125 58.000000 378.159759 378.994513
20.971146 63.000000 378.161890 378.996726
20.971167 68.000000 378.164326 378.999230
20.971187 70.000000 378.167055 379.002011
20.971208 66.000000 378.170059 379.005049
20.971229 57.000000 378.173312 379.008314
20.971250 46.000000 378.176781 379.011774
20.971271 43.000000 378.180428 379.015385
20.971292 51.000000 378.184205 379.019099
20.971312 65.000000 378.188058 379.022859
20.971333 73.000000 378.191926 379.026603
20.971354 73.000000 378.195739 379.030262
20.971375 69.000000 378.199425 379.033760
20.971396 67.000000 378.202902 379.037018
20.971417 66.000000 378.206088 379.039951
20.971438 61.000000 378.208892 379.042474
20.971458 56.000000 378.211226 379.044497
20.971479 55.000000 378.212997 379.045931
20.971500 64.000000 378.214114 379.046688
20.971521 73.000000 378.214488 379.046684
20.971542 75.000000 378.214035 379.045839
20.971563 69.000000 378.212676 379.044079
20.971583 60.000000 378.210340 379.041341
20.971604 52.000000 378.206966 379.037569
20.971625 44.000000 378.202505 379.032724
20.971646 39.000000 378.196925 379.026780
20.971667 39.000000 378.190207 379.019728
20.971688 44.000000 378.182353 379.011579
20.971708 45.000000 378.173385 379.002365
20.971729 42.000000 378.163347 378.992139
20.971750 33.000000 378.152308 378.980978
20.971771 26.000000 378.140360 378.968987
20.971792 21.000000 378.127625 378.956292
20.971812 20.000000 378.114247 378.943050
20.971833 18.000000 378.100402 378.929441
20.971854 15.000000 378.086287 378.915670
20.971875 9.000000 378.072131 378.901971
20.971896 5.000000 378.058183 378.888595
20.971917 3.000000 378.044716 378.875820
20.971937 0.000000 378.032024 378.863937
20.971958 -4.000000 378.020416 378.853255
20.971979 -11.000000 378.010216 378.844093
20.972000 -15.000000 378.001755 378.836775
20.972021 -17.000000 377.995370 378.831627
20.972042 -22.000000 377.991393 378.828970
20.972062 -31.000000 377.990149 378.829115
20.972083 -42.000000 377.991949 378.832353
20.972104 -50.000000 377.997080 378.838953
20.972125 -53.000000 378.005800 378.849148
20.972146 -50.000000 378.018331 378.863133
20.972167 -49.000000 378.034847 378.881057
20.972188 -50.000000 378.055472 378.903010
20.972208 -56.000000 378.080266 378.929022
20.972229 -62.000000 378.109221 378.959052
20.972250 -66.000000 378.142256 378.992983
20.972271 -69.000000 378.179205 379.030616
20.972292 -72.000000 378.219816 379.071661
20.972313 -81.000000 378.263743 379.115742
20.972333 -89.000000 378.310546 379.162386
20.972354 -91.000000 378.359686 379.211023
20.972375 -88.000000 378.410528 379.260990
20.972396 -82.000000 378.462336 379.311529
20.972417 -82.000000 378.514281 379.361795
20.972438 -89.000000 378.565448 379.410855
20.972458 -101.000000 378.614835 379.457705
20.972479 -110.000000 378.661372 379.501272
20.972500 -114.000000 378.703924 379.540432
20.972521 -111.000000 378.741313 379.574023
20.972542 -106.000000 378.772329 379.600860
20.972562 -101.000000 378.795750 379.619757
20.972583 -100.000000 378.810364 379.629548
20.972604 -99.000000 378.814990 379.629108
20.972625 -100.000000 378.808506 379.617380
20.972646 -106.000000 378.789871 379.593399
20.972667 -114.000000 378.758155 379.556322
20.972687 -121.000000 378.712568 379.505453
20.972708 -120.000000 378.652488 379.440274
20.972729 -114.000000 378.577489 379.360472
20.972750 -108.000000 378.487372 379.265964
20.972771 -103.000000 378.382190 379.156926
20.972792 -96.000000 378.262274 379.033817
20.972812 -89.000000 378.128260 378.897398
20.972833 -86.000000 377.981102 378.748752
20.972854 -91.000000 377.822098 378.589297
20.972875 -102.000000 377.652893 378.420798
20.972896 -109.000000 377.475493 378.245369
20.972917 -106.000000 377.292264 378.065474
20.972938 -100.000000 377.105927 377.883915
20.972958 -96.000000 376.919546 377.703822
20.972979 -97.000000 376.736508 377.528628
20.973000 -98.000000 376.560499 377.362038
20.973021 -97.000000 376.395462 377.207992
20.973042 -96.000000 376.245560 377.070615
20.973063 -96.000000 376.115116 376.954166
20.973083 -96.000000 376.008556 376.862967
20.973104 -91.000000 375.930335 376.801339
20.973125 -85.000000 375.884861 376.773513
20.973146 -79.000000 375.876408 376.783550
20.973167 -74.000000 375.909019 376.835242
20.973188 -69.000000 375.986411 376.932014
20.973208 -63.000000 376.111866 377.076822
20.973229 -55.000000 376.288127 377.272041
20.973250 -47.000000 376.517279 377.519362
20.973271 -34.000000 376.800646 377.819677
20.973292 -16.000000 377.138673 378.172977
20.973312 4.000000 377.530821 378.578249
20.973333 14.000000 377.975464 379.033376
20.973354 12.000000 378.469794 379.535049
20.973375 6.000000 379.009733 380.078692
20.973396 12.000000 379.589864 380.658393
20.973417 31.000000 380.203367 381.266855
20.973437 57.000000 380.841980 381.895365
20.973458 75.000000 381.495973 382.533777
20.973479 82.000000 382.154149 383.170524
20.973500 79.000000 382.803863 383.792648
20.973521 74.000000 383.431071 384.385856
20.973542 69.000000 384.020399 384.934606
20.973562 71.000000 384.555244 385.422213
20.973583 85.000000 385.017905 385.830987
20.973604 104.000000 385.389737 386.142401
20.973625 116.000000 385.651337 386.337282
20.973646 115.000000 385.782755 386.396027
20.973667 104.000000 385.763734 386.298849
20.973688 94.000000 385.573969 386.026037
20.973708 95.000000 385.193395 385.558247
20.973729 103.000000 384.602483 384.876793
20.973750 113.000000 383.782558 383.963965
20.973771 122.000000 382.716123 382.803345
20.973792 125.000000 381.387189 381.380124
20.973813 121.000000 379.781598 379.681423
20.973833 114.000000 377.887346 377.696592
20.973854 108.000000 375.694888 375.417503
20.973875 107.000000 373.197417 372.838810
20.973896 112.000000 370.391128 369.958188
20.973917 118.000000 367.275428 366.776527
20.973938 122.000000 363.853126 363.298089
20.973958 124.000000 360.130554 359.530608
20.973979 125.000000 356.117649 355.485344
20.974000 122.000000 351.827970 351.177073
20.974021 117.000000 347.278651 346.624012
20.974042 111.000000 342.490287 341.847681
20.974062 110.000000 337.486754 336.872699
20.974083 116.000000 332.294963 331.726515
20.974104 122.000000 326.944541 326.439072
20.974125 124.000000 321.467462 321.042425
20.974146 118.000000 315.897615 315.570299
20.974167 111.000000 310.270329 310.057611
20.974187 104.000000 304.621863 304.539962
20.974208 101.000000 298.988869 299.053106
20.974229 103.000000 293.407842 293.632412
20.974250 110.000000 287.914567 288.312335
20.974271 118.000000 282.543585 283.125899
20.974292 120.000000 277.327684 278.104216
20.974312 110.000000 272.297425 273.276051
20.974333 91.000000 267.480728 268.667431
20.974354 77.000000 262.902513 264.301332
20.974375 76.000000 258.584417 260.197422
20.974396 83.000000 254.544568 256.371882
20.974417 90.000000 250.797451 252.837292
20.974438 90.000000 247.353828 249.602595
20.974458 85.000000 244.220745 246.673121
20.974479 77.000000 241.401588 244.050673
20.974500 67.000000 238.896209 241.733673
20.974521 57.000000 236.701104 239.717352
20.974542 47.000000 234.809633 237.993985
20.974563 41.000000 233.212284 236.553162
20.974583 37.000000 231.896964 235.382080
20.974604 38.000000 230.849315 234.465864
20.974625 40.000000 230.053046 233.787895
20.974646 37.000000 229.490275 233.330141
20.974667 24.000000 229.141872 233.073494
20.974688 4.000000 228.987799 232.998100
20.974708 -12.000000 229.007436 233.083671
20.974729 -18.000000 229.179902 233.309790
20.974750 -15.000000 229.484348 233.656187
20.974771 -11.000000 229.900232 234.103003
20.974792 -12.000000 230.407570 234.631017
20.974812 -14.000000 230.987155 235.221857
20.974833 -16.000000 231.620757 235.858169
20.974854 -18.000000 232.291279 236.523773
20.974875 -22.000000 232.982900 237.203779
20.974896 -25.000000 233.681171 237.884674
20.974917 -26.000000 234.373099 238.554389
20.974937 -28.000000 235.047191 239.202333
20.974958 -31.000000 235.693477 239.819406
20.974979 -35.000000 236.303509 240.397984
20.975000 -36.000000 236.870334 240.931891
20.975021 -33.000000 237.388456 241.416347
20.975042 -31.000000 237.853765 241.847898
20.975062 -28.000000 238.263470 242.224339
20.975083 -26.000000 238.616002 242.544621
20.975104 -25.000000 238.910918 242.808750
20.975125 -29.000000 239.148793 243.017679
20.975146 -38.000000 239.331106 243.173197
20.975167 -49.000000 239.460129 243.277818
20.975188 -59.000000 239.538803 243.334661
20.975208 -65.000000 239.570629 243.347343
20.975229 -66.000000 239.559548 243.319868
20.975250 -62.000000 239.509838 243.256522
20.975271 -53.000000 239.426007 243.161775
20.975292 -50.000000 239.312695 243.040187
20.975313 -58.000000 239.174584 242.896325
20.975333 -77.000000 239.016319 242.734687
20.975354 -94.000000 238.842434 242.559635
20.975375 -104.000000 238.657284 242.375334
20.975396 -106.000000 238.464995 242.185702
20.975417 -104.000000 238.269416 241.994372
20.975438 -99.000000 238.074082 241.804657
20.975458 -94.000000 237.882188 241.619528
20.975479 -92.000000 237.696564 241.441596
20.975500 -97.000000 237.519670 241.273104
20.975521 -110.000000 237.353587 241.115929
20.975542 -125.000000 237.200020 240.971579
20.975562 -136.000000 237.060304 240.841210
20.975583 -137.000000 236.935423 240.725640
20.975604 -130.000000 236.826021 240.625362
20.975625 -117.000000 236.732427 240.540575
20.975646 -106.000000 236.654682 240.471203
20.975667 -101.000000 236.592559 240.416925
20.975687 -107.000000 236.545600 240.377204
20.975708 -119.000000 236.513141 240.351315
20.975729 -127.000000 236.494344 240.338374
20.975750 -126.000000 236.488225 240.337372
20.975771 -114.000000 236.493688 240.347197
20.975792 -93.000000 236.509551 240.366667
20.975812 -73.000000 236.534573 240.394555
20.975833 -60.000000 236.567483 240.429612
20.975854 -60.000000 236.607000 240.470590
20.975875 -68.000000 236.651856 240.516264
20.975896 -75.000000 236.700819 240.565446
20.975917 -73.000000 236.752702 240.617006
20.975938 -64.000000 236.806388 240.669881
20.975958 -51.000000 236.860832 240.723086
20.975979 -40.000000 236.915079 240.775727
20.976000 -32.000000 236.968266 240.827001
20.976021 -30.000000 237.019628 240.876205
20.976042 -30.000000 237.068506 240.922736
20.976063 -34.000000 237.114339 240.966091
20.976083 -39.000000 237.156673 241.005868
20.976104 -42.000000 237.195152 241.041760
20.976125 -41.000000 237.229516 241.073552
20.976146 -35.000000 237.259598 241.101118
20.976167 -27.000000 237.285316 241.124411
20.976188 -20.000000 237.306667 241.143458
20.976208 -18.000000 237.323719 241.158354
20.976229 -20.000000 237.336603 241.169251
20.976250 -25.000000 237.345507 241.176352
20.976271 -28.000000 237.350664 241.179904
20.976292 -29.000000 237.352348 241.180186
20.976312 -26.000000 237.350860 241.177504
20.976333 -22.000000 237.346528 241.172185
20.976354 -18.000000 237.339693 241.164567
20.976375 -15.000000 237.330704 241.154991
20.976396 -16.000000 237.319913 241.143801
20.976417 -17.000000 237.307667 241.131332
20.976437 -15.000000 237.294304 241.117909
20.976458 -11.000000 237.280148 241.103842
20.976479 -10.000000 237.265505 241.089420
20.976500 -9.000000 237.250660 241.074913
20.976521 -8.000000 237.235875 241.060565
20.976542 3.000000 237.221383 241.046595
20.976562 22.000000 237.207393 241.033194
20.976583 42.000000 237.194086 241.020526
20.976604 49.000000 237.181614 241.008728
20.976625 42.000000 237.170099 240.997909
20.976646 31.000000 237.159638 240.988152
20.976667 25.000000 237.150302 240.979516
20.976688 29.000000 237.142135 240.972034
20.976708 39.000000 237.135160 240.965718
20.976729 49.000000 237.129376 240.960560
20.976750 56.000000 237.124764 240.956535
20.976771 59.000000 237.121288 240.953600
20.976792 60.000000 237.118897 240.951699
20.976813 56.000000 237.117527 240.950766
20.976833 53.000000 237.117101 240.950723
20.976854 50.000000 237.117539 240.951487
20.976875 48.000000 237.118750 240.952968
20.976896 44.000000 237.120642 240.955075
20.976917 42.000000 237.123119 240.957714
20.976937 45.000000 237.126085 240.960792
20.976958 53.000000 237.129446 240.964217
20.976979 60.000000 237.133109 240.967901
20.977000 59.000000 237.136987 240.971760
20.977021 46.000000 237.140996 240.975714
20.977042 29.000000 237.145058 240.979691
20.977062 16.000000 237.149104 240.983623
20.977083 14.000000 237.153068 240.987453
20.977104 19.000000 237.156895 240.991126
20.977125 25.000000 237.160535 240.994599
20.977146 30.000000 237.163947 240.997834
20.977167 32.000000 237.167098 241.000802
20.977187 34.000000 237.169962 241.003480
20.977208 31.000000 237.172519 241.005852
20.977229 24.000000 237.174757 241.007909
20.977250 15.000000 237.176670 241.009646
20.977271 8.000000 237.178259 241.011066
20.977292 7.000000 237.179527 241.012176
20.977313 11.000000 237.180486 241.012987
20.977333 17.000000 237.181148 241.013513
20.977354 23.000000 237.181531 241.013772
20.977375 23.000000 237.181654 241.013785
20.977396 16.000000 237.181541 241.013575
20.977417 2.000000 237.181215 241.013164
20.977438 -13.000000 237.180700 241.012577
20.977458 -20.000000 237.180023 241.011840
20.977479 -17.000000 237.179209 241.010977
20.977500 -8.000000 237.178283 241.010014
20.977521 -2.000000 237.177270 241.008973
20.977542 -2.000000 237.176194 241.007877
20.977563 -6.000000 237.175076 241.006749
20.977583 -11.000000 237.173938 241.005607
20.977604 -15.000000 237.172799 241.004470
20.977625 -19.000000 237.171676 241.003355
20.977646 -24.000000 237.170585 241.002276
20.977667 -24.000000 237.169538 241.001246
20.977687 -20.000000 237.168548 241.000276
20.977708 -13.000000 237.167623 240.999375
20.977729 -7.000000 237.166772 240.998550
20.977750 -6.000000 237.166000 240.997808
20.977771 -9.000000 237.165312 240.997151
20.977792 -13.000000 237.164710 240.996583
20.977812 -12.000000 237.164195 240.996106
20.977833 -6.000000 237.163768 240.995718
20.977854 3.000000 237.163427 240.995420
20.977875 10.000000 237.163169 240.995210
20.977896 13.000000 237.162992 240.995084
20.977917 13.000000 237.162893 240.995041
20.977937 12.000000 237.162867 240.995075
20.977958 15.000000 237.162910 240.995182
20.977979 24.000000 237.163016 240.995359
20.978000 36.000000 237.163181 240.995600
20.978021 44.000000 237.163400 240.995900
20.978042 44.000000 237.163668 240.996254
20.978063 37.000000 237.163979 240.996657
20.978083 31.000000 237.164329 240.997103
20.978104 29.000000 237.164713 240.997587
20.978125 32.000000 237.165127 240.998103
20.978146 39.000000 237.165565 240.998646
20.978167 47.000000 237.166023 240.999210
20.978188 55.000000 237.166498 240.999789
20.978208 58.000000 237.166984 241.000378
20.978229 53.000000 237.167479 241.000969
20.978250 42.000000 237.167976 241.001557
20.978271 31.000000 237.168473 241.002136
20.978292 25.000000 237.168965 241.002698
20.978313 29.000000 237.169448 241.003238
20.978333 39.000000 237.169916 241.003746
20.978354 49.000000 237.170366 241.004217
20.978375 51.000000 237.170792 241.004642
20.978396 45.000000 237.171188 241.005014
20.978417 33.000000 237.171550 241.005325
20.978437 18.000000 237.171872 241.005567
20.978458 4.000000 237.172147 241.005733
20.978479 -2.000000 237.172371 241.005815
20.978500 5.000000 237.172536 241.005806
20.978521 20.000000 237.172636 241.005700
20.978542 31.000000 237.172667 241.005491
20.978562 30.000000 237.172622 241.005173
20.978583 16.000000 237.172495 241.004742
20.978604 -1.000000 237.172283 241.004196
20.978625 -13.000000 237.171980 241.003534
20.978646 -16.000000 237.171584 241.002755
20.978667 -12.000000 237.171092 241.001861
20.978687 -5.000000 237.170503 241.000856
20.978708 0.000000 237.169817 240.999747
20.978729 3.000000 237.169035 240.998542
20.978750 6.000000 237.168162 240.997251
20.978771 5.000000 237.167202 240.995889
20.978792 2.000000 237.166162 240.994470
20.978813 -5.000000 237.165051 240.993013
20.978833 -13.000000 237.163881 240.991539
20.978854 -18.000000 237.162665 240.990072
20.978875 -17.000000 237.161419 240.988637
20.978896 -7.000000 237.160161 240.987262
20.978917 9.000000 237.158911 240.985978
20.978938 23.000000 237.157690 240.984814
20.978958 28.000000 237.156523 240.983804
20.978979 23.000000 237.155434 240.982982
20.979000 8.000000 237.154452 240.982379
20.979021 -7.000000 237.153602 240.982030
20.979042 -14.000000 237.152915 240.981967
20.979063 -12.000000 237.152418 240.982219
20.979083 -5.000000 237.152140 240.982815
20.979104 5.000000 237.152108 240.983781
20.979125 12.000000 237.152349 240.985136
20.979146 13.000000 237.152885 240.986897
20.979167 5.000000 237.153739 240.989075
20.979187 -11.000000 237.154927 240.991674
20.979208 -32.000000 237.156465 240.994693
20.979229 -48.000000 237.158360 240.998120
20.979250 -52.000000 237.160617 241.001937
20.979271 -43.000000 237.163233 241.006117
20.979292 -31.000000 237.166200 241.010624
20.979312 -28.000000 237.169500 241.015409
20.979333 -39.000000 237.173110 241.020418
20.979354 -60.000000 237.176997 241.025584
20.979375 -80.000000 237.181123 241.030831
20.979396 -88.000000 237.185437 241.036074
20.979417 -86.000000 237.189883 241.041218
20.979437 -79.000000 237.194394 241.046161
20.979458 -78.000000 237.198898 241.050795
20.979479 -84.000000 237.203313 241.055002
20.979500 -96.000000 237.207551 241.058665
20.979521 -107.000000 237.211517 241.061660
20.979542 -116.000000 237.215112 241.063865
20.979563 -116.000000 237.218234 241.065156
20.979583 -112.000000 237.220777 241.065418
20.979604 -111.000000 237.222635 241.064536
20.979625 -113.000000 237.223704 241.062409
20.979646 -114.000000 237.223882 241.058944
20.979667 -111.000000 237.223074 241.054065
20.979688 -105.000000 237.221191 241.047713
20.979708 -98.000000 237.218155 241.039849
20.979729 -97.000000 237.213902 241.030456
20.979750 -98.000000 237.208381 241.019547
20.979771 -97.000000 237.201559 241.007158
20.979792 -92.000000 237.193425 240.993360
20.979813 -85.000000 237.183988 240.978257
20.979833 -79.000000 237.173284 240.961984
20.979854 -74.000000 237.161373 240.944715
20.979875 -72.000000 237.148346 240.926660
20.979896 -73.000000 237.134322 240.908063
20.979917 -75.000000 237.119451 240.889206
20.979937 -77.000000 237.103915 240.870404
20.979958 -77.000000 237.087926 240.852006
20.979979 -77.000000 237.071728 240.834390
20.980000 -74.000000 237.055593 240.817957
20.980021 -69.000000 237.039822 240.803133
20.980042 -64.000000 237.024740 240.790358
20.980062 -60.000000 237.010694 240.780079
20.980083 -61.000000 236.998050 240.772750
20.980104 -65.000000 236.987186 240.768814
20.980125 -69.000000 236.978487 240.768701
20.980146 -68.000000 236.972341 240.772818
20.980167 -63.000000 236.969128 240.781535
20.980187 -56.000000 236.969217 240.795178
20.980208 -52.000000 236.972953 240.814019
20.980229 -54.000000 236.980651 240.838258
20.980250 -62.000000 236.992589 240.868021
20.980271 -71.000000 237.008994 240.903343
20.980292 -73.000000 237.030033 240.944157
20.980313 -64.000000 237.055806 240.990289
20.980333 -48.000000 237.086337 241.041443
20.980354 -37.000000 237.121559 241.097196
20.980375 -39.000000 237.161311 241.156990
20.980396 -52.000000 237.205330 241.220126
20.980417 -62.000000 237.253237 241.285761
20.980438 -63.000000 237.304541 241.352907
20.980458 -52.000000 237.358626 241.420431
20.980479 -37.000000 237.414750 241.487055
20.980500 -27.000000 237.472048 241.551366
20.980521 -24.000000 237.529525 241.611821
20.980542 -26.000000 237.586064 241.666760
20.980563 -28.000000 237.640428 241.714417
20.980583 -22.000000 237.691267 241.752940
20.980604 -11.000000 237.737128 241.780407
20.980625 2.000000 237.776467 241.794851
20.980646 11.000000 237.807663 241.794284
20.980667 15.000000 237.829035 241.776723
20.980687 17.000000 237.838858 241.740222
20.980708 19.000000 237.835389 241.682899
20.980729 21.000000 237.816888 241.602973
20.980750 24.000000 237.781640 241.498790
20.980771 27.000000 237.727988 241.368865
20.980792 34.000000 237.654354 241.211907
20.980812 43.000000 237.559271 241.026857
20.980833 51.000000 237.441410 240.812912
20.980854 50.000000 237.299610 240.569558
20.980875 43.000000 237.132900 240.296591
20.980896 34.000000 236.940531 239.994138
20.980917 32.000000 236.721998 239.662673
20.980937 39.000000 236.477057 239.303028
20.980958 51.000000 236.205746 238.916393
20.980979 61.000000 235.908401 238.504319
20.981000 66.000000 235.585659 238.068707
20.981021 63.000000 235.238469 237.611789
20.981042 56.000000 234.868086 237.136103
20.981063 50.000000 234.476065 236.644469
20.981083 46.000000 234.064253 236.139942
20.981104 49.000000 233.634764 235.625772
20.981125 56.000000 233.189962 235.105356
20.981146 65.000000 232.732425 234.582181
20.981167 73.000000 232.264917 234.059773
20.981188 74.000000 231.790349 233.541639
20.981208 72.000000 231.311742 233.031215
20.981229 70.000000 230.832181 232.531813
20.981250 69.000000 230.354781 232.046583
20.981271 69.000000 229.882641 231.578467
20.981292 69.000000 229.418805 231.130168
20.981313 70.000000 228.966230 230.704128
20.981333 77.000000 228.527742 230.302502
20.981354 87.000000 228.106012 229.927153
20.981375 93.000000 227.703522 229.579638
20.981396 92.000000 227.322545 229.261214
20.981417 88.000000 226.965121 228.972839
20.981437 85.000000 226.633044 228.715180
20.981458 85.000000 226.327851 228.488630
20.981479 88.000000 226.050812 228.293316
20.981500 89.000000 225.802927 228.129122
20.981521 89.000000 225.584928 227.995706
20.981542 86.000000 225.397277 227.892517
20.981562 81.000000 225.240172 227.818812
20.981583 78.000000 225.113555 227.773680
20.981604 74.000000 225.017115 227.756050
20.981625 68.000000 224.950298 227.764714
20.981646 61.000000 224.912317 227.798330
20.981667 55.000000 224.902158 227.855440
20.981687 50.000000 224.918591 227.934473
20.981708 44.000000 224.960173 228.033750
20.981729 37.000000 225.025262 228.151491
20.981750 29.000000 225.112017 228.285809
20.981771 23.000000 225.218412 228.434714
20.981792 16.000000 225.342234 228.596105
20.981813 9.000000 225.481096 228.767771
20.981833 2.000000 225.632437 228.947383
20.981854 -5.000000 225.793536 229.132489
20.981875 -9.000000 225.961508 229.320512
20.981896 -14.000000 226.133325 229.508744
20.981917 -21.000000 226.305815 229.694347
20.981938 -28.000000 226.475679 229.874351
20.981958 -34.000000 226.639505 230.045660
20.981979 -37.000000 226.793783 230.205059
20.982000 -37.000000 226.934923 230.349223
20.982021 -41.000000 227.059281 230.474734
20.982042 -47.000000 227.163182 230.578098
20.982063 -56.000000 227.242950 230.655774
20.982083 -64.000000 227.294944 230.704197
20.982104 -68.000000 227.315589 230.719818
20.982125 -70.000000 227.301419 230.699137
20.982146 -70.000000 227.249119 230.638750
20.982167 -71.000000 227.155568 230.535392
20.982187 -74.000000 227.017888 230.385989
20.982208 -77.000000 226.833489 230.187707
20.982229 -81.000000 226.600118 229.938009
20.982250 -84.000000 226.315908 229.634704
20.982271 -87.000000 225.979421 229.276004
20.982292 -89.000000 225.589690 228.860573
20.982312 -90.000000 225.146262 228.387574
20.982333 -88.000000 224.649228 227.856716
20.982354 -85.000000 224.099250 227.268282
20.982375 -82.000000 223.497582 226.623168
20.982396 -86.000000 222.846079 225.922898
20.982417 -94.000000 222.147201 225.169635
20.982437 -101.000000 221.404000 224.366181
20.982458 -101.000000 220.620097 223.515966
20.982479 -95.000000 219.799656 222.623019
20.982500 -89.000000 218.947332 221.691932
20.982521 -86.000000 218.068219 220.727814
20.982542 -87.000000 217.167779 219.736218
20.982563 -91.000000 216.251772 218.723080
20.982583 -94.000000 215.326163 217.694628
20.982604 -94.000000 214.397041 216.657297
20.982625 -89.000000 213.470521 215.617633
20.982646 -79.000000 212.552653 214.582203
20.982667 -73.000000 211.649336 213.557494
20.982688 -74.000000 210.766230 212.549828
20.982708 -78.000000 209.908678 211.565272
20.982729 -81.000000 209.081638 210.609556
20.982750 -80.000000 208.289622 209.688003
20.982771 -77.000000 207.536641 208.805465
20.982792 -73.000000 206.826167 207.966259
20.982813 -69.000000 206.161104 207.174133
20.982833 -65.000000 205.543762 206.432223
20.982854 -64.000000 204.975855 205.743033
20.982875 -64.000000 204.458498 205.108424
20.982896 -64.000000 203.992220 204.529612
20.982917 -62.000000 203.576984 204.007180
20.982937 -57.000000 203.212215 203.541099
20.982958 -53.000000 202.896838 203.130757
20.982979 -50.000000 202.629317 202.774993
20.983000 -46.000000 202.407704 202.472147
20.983021 -40.000000 202.229688 202.220107
20.983042 -35.000000 202.092647 202.016361
20.983062 -35.000000 201.993706 201.858059
20.983083 -38.000000 201.929786 201.742065
20.983104 -42.000000 201.897663 201.665020
20.983125 -45.000000 201.894019 201.623400
20.983146 -46.000000 201.915490 201.613575
20.983167 -45.000000 201.958719 201.631859
20.983187 -39.000000 202.020392 201.674567
20.983208 -29.000000 202.097286 201.738062
20.983229 -22.000000 202.186298 201.818794
20.983250 -24.000000 202.284481 201.913347
20.983271 -34.000000 202.389069 202.018468
20.983292 -43.000000 202.497497 202.131100
20.983313 -44.000000 202.607419 202.248403
20.983333 -35.000000 202.716721 202.367774
20.983354 -23.000000 202.823532 202.486864
20.983375 -14.000000 202.926219 202.603584
20.983396 -11.000000 203.023398 202.716109
20.983417 -12.000000 203.113921 202.822885
20.983438 -16.000000 203.196876 202.922617
20.983458 -22.000000 203.271574 203.014267
20.983479 -24.000000 203.337536 203.097044
20.983500 -21.000000 203.394483 203.170390
20.983521 -9.000000 203.442315 203.233964
20.983542 6.000000 203.481100 203.287626
